Date,AAPL,IBM,MSFT,ORCL,SAP,TSLA
2018-03-29,41.94499969482422,146.68260192871094,91.2699966430664,45.75,105.16000366210938,17.742000579833984
2018-04-02,41.66999816894531,143.47036743164062,88.5199966430664,45.0099983215332,103.29000091552734,16.832000732421875
2018-04-03,42.09749984741211,143.26004028320312,89.70999908447266,44.88999938964844,103.66999816894531,17.8353328704834
2018-04-04,42.90250015258789,147.34225463867188,92.33000183105469,45.5099983215332,104.47000122070312,19.12933349609375
2018-04-05,43.20000076293945,147.25621032714844,92.37999725341797,45.959999084472656,105.44000244140625,20.381332397460938
2018-04-06,42.095001220703125,143.94837951660156,90.2300033569336,44.83000183105469,105.36000061035156,19.953332901000977
2018-04-09,42.51250076293945,145.9751434326172,90.7699966430664,44.900001525878906,107.16999816894531,19.310667037963867
2018-04-10,43.3125,148.55641174316406,92.87999725341797,45.81999969482422,107.73999786376953,20.31333351135254
2018-04-11,43.11000061035156,148.52772521972656,91.86000061035156,45.61000061035156,106.97000122070312,20.062000274658203
2018-04-12,43.53499984741211,151.11854553222656,93.58000183105469,45.880001068115234,107.91000366210938,19.60533332824707
2018-04-13,43.682498931884766,149.818359375,93.08000183105469,46.08000183105469,108.12999725341797,20.022666931152344
2018-04-16,43.95500183105469,150.9464569091797,94.16999816894531,46.04999923706055,107.94999694824219,19.413999557495117
2018-04-17,44.560001373291016,153.83364868164062,96.06999969482422,46.65999984741211,109.44000244140625,19.179332733154297
2018-04-18,44.459999084472656,142.2466583251953,96.44000244140625,47.08000183105469,109.01000213623047,19.55666732788086
2018-04-19,43.20000076293945,141.20458984375,96.11000061035156,46.81999969482422,107.87000274658203,20.005332946777344
2018-04-20,41.43000030517578,138.52772521972656,95.0,46.22999954223633,106.0,19.349332809448242
2018-04-23,41.310001373291016,139.4455108642578,95.3499984741211,45.79999923706055,105.9800033569336,18.891332626342773
2018-04-24,40.73500061035156,139.15870666503906,93.12000274658203,45.529998779296875,108.5,18.8973331451416
2018-04-25,40.912498474121094,139.52198791503906,92.30999755859375,45.75,108.88999938964844,18.71266746520996
2018-04-26,41.05500030517578,140.26768493652344,94.26000213623047,45.959999084472656,109.87999725341797,19.031999588012695
2018-04-27,40.58000183105469,140.03823852539062,95.81999969482422,45.529998779296875,111.3499984741211,19.60533332824707
2018-04-30,41.314998626708984,138.5850830078125,93.5199966430664,45.66999816894531,110.83000183105469,19.593332290649414
2018-05-01,42.275001525878906,138.62332153320312,95.0,45.95000076293945,111.72000122070312,19.994667053222656
2018-05-02,44.14250183105469,136.1854705810547,93.51000213623047,45.5099983215332,111.9800033569336,20.07666778564453
2018-05-03,44.22249984741211,135.74569702148438,94.06999969482422,45.060001373291016,113.13999938964844,18.963333129882812
2018-05-04,45.95750045776367,137.58126831054688,95.16000366210938,45.709999084472656,114.0199966430664,19.606000900268555
2018-05-07,46.290000915527344,136.92160034179688,96.22000122070312,46.06999969482422,113.98999786376953,20.184667587280273
2018-05-08,46.51250076293945,136.71128845214844,95.80999755859375,45.939998626708984,114.80000305175781,20.131332397460938
2018-05-09,46.84000015258789,136.3384246826172,96.94000244140625,46.58000183105469,115.06999969482422,20.456666946411133
2018-05-10,47.5099983215332,137.89674377441406,97.91000366210938,46.93000030517578,116.45999908447266,20.334667205810547
2018-05-11,47.147499084472656,137.8011474609375,97.69999694824219,46.81999969482422,116.18000030517578,20.070667266845703
2018-05-14,47.037498474121094,137.95411682128906,98.02999877929688,46.81999969482422,115.19000244140625,19.46466636657715
2018-05-15,46.61000061035156,137.41873168945312,97.31999969482422,46.810001373291016,113.63999938964844,18.94533348083496
2018-05-16,47.04499816894531,138.26959228515625,97.1500015258789,46.72999954223633,114.16000366210938,19.09866714477539
2018-05-17,46.747501373291016,138.1453094482422,96.18000030517578,46.540000915527344,114.55000305175781,18.96933364868164
2018-05-18,46.57749938964844,137.74378967285156,96.36000061035156,46.31999969482422,113.23999786376953,18.454666137695312
2018-05-21,46.907501220703125,139.09178161621094,97.5999984741211,47.209999084472656,113.72000122070312,18.965999603271484
2018-05-22,46.790000915527344,138.70936584472656,97.5,46.369998931884766,113.11000061035156,18.333999633789062
2018-05-23,47.09000015258789,138.30784606933594,98.66000366210938,46.900001525878906,113.62999725341797,18.60466766357422
2018-05-24,47.037498474121094,137.73422241210938,98.30999755859375,46.459999084472656,114.02999877929688,18.523332595825195
2018-05-25,47.14500045776367,137.32313537597656,98.36000061035156,47.0,114.02999877929688,18.59000015258789
2018-05-29,46.974998474121094,135.0095672607422,98.01000213623047,46.2599983215332,110.29000091552734,18.917333602905273
2018-05-30,46.875,136.34799194335938,98.94999694824219,47.04999923706055,112.4000015258789,19.447999954223633
2018-05-31,46.717498779296875,135.09559631347656,98.83999633789062,46.720001220703125,112.79000091552734,18.98200035095215
2018-06-01,47.560001373291016,135.70745849609375,100.79000091552734,47.349998474121094,113.7300033569336,19.454666137695312
2018-06-04,47.95750045776367,136.74952697753906,101.66999816894531,47.31999969482422,114.61000061035156,19.78266716003418
2018-06-05,48.32749938964844,137.3804931640625,102.19000244140625,47.130001068115234,115.66999816894531,19.408666610717773
2018-06-06,48.494998931884766,138.34608459472656,102.48999786376953,47.75,116.88999938964844,21.299999237060547
2018-06-07,48.3650016784668,138.96749877929688,100.87999725341797,47.68000030517578,116.93000030517578,21.07266616821289
2018-06-08,47.92499923706055,139.71319580078125,101.62999725341797,48.18000030517578,118.75,21.17733383178711
2018-06-11,47.807498931884766,140.13385009765625,101.05000305175781,48.189998626708984,120.01000213623047,22.139999389648438
2018-06-12,48.06999969482422,140.4110870361328,101.30999755859375,48.45000076293945,120.19000244140625,22.851333618164062
2018-06-13,47.67499923706055,139.91395568847656,100.8499984741211,48.27000045776367,120.5,22.985332489013672
2018-06-14,47.70000076293945,138.8145294189453,101.41999816894531,45.900001525878906,121.37999725341797,23.847999572753906
2018-06-15,47.209999084472656,138.9961700439453,100.12999725341797,46.279998779296875,121.18000030517578,23.878000259399414
2018-06-18,47.185001373291016,138.12619018554688,100.86000061035156,46.52000045776367,119.47000122070312,24.722000122070312
2018-06-19,46.42250061035156,137.5717010498047,100.86000061035156,46.27000045776367,118.51000213623047,23.503332138061523
2018-06-20,46.625,136.35755920410156,101.87000274658203,42.81999969482422,118.58999633789062,24.148000717163086
2018-06-21,46.3650016784668,135.03823852539062,101.13999938964844,43.099998474121094,117.94000244140625,23.167333602905273
2018-06-22,46.22999954223633,135.06692504882812,100.41000366210938,44.099998474121094,117.83000183105469,22.242000579833984
2018-06-25,45.54249954223633,132.68641662597656,98.38999938964844,44.279998779296875,116.2699966430664,22.200666427612305
2018-06-26,46.10749816894531,132.9636688232422,99.08000183105469,44.40999984741211,115.20999908447266,22.799999237060547
2018-06-27,46.040000915527344,131.4340362548828,97.54000091552734,43.45000076293945,114.83999633789062,22.96666717529297
2018-06-28,46.375,133.88145446777344,98.62999725341797,43.84000015258789,113.20999908447266,23.32866668701172
2018-06-29,46.27750015258789,133.55641174316406,98.61000061035156,44.060001373291016,115.66000366210938,22.863332748413086
2018-07-02,46.79499816894531,133.70936584472656,100.01000213623047,44.95000076293945,115.31999969482422,22.33799934387207
2018-07-03,45.97999954223633,133.43212890625,99.05000305175781,44.720001220703125,115.18000030517578,20.724000930786133
2018-07-05,46.349998474121094,135.2103271484375,99.76000213623047,45.40999984741211,116.44999694824219,20.610666275024414
2018-07-06,46.99250030517578,136.21414184570312,101.16000366210938,46.0,117.12999725341797,20.593332290649414
2018-07-09,47.64500045776367,138.04014587402344,101.8499984741211,46.72999954223633,119.37999725341797,21.233999252319336
2018-07-10,47.587501525878906,138.34608459472656,102.12000274658203,46.9900016784668,119.66999816894531,21.49799919128418
2018-07-11,46.970001220703125,138.5659637451172,101.9800033569336,47.63999938964844,117.81999969482422,21.263999938964844
2018-07-12,47.75749969482422,140.0095672607422,104.19000244140625,48.150001525878906,119.44000244140625,21.11400032043457
2018-07-13,47.83250045776367,139.48374938964844,105.43000030517578,48.630001068115234,119.91000366210938,21.257999420166016
2018-07-16,47.727500915527344,139.06309509277344,104.91000366210938,48.459999084472656,120.56999969482422,20.67333221435547
2018-07-17,47.86249923706055,137.1797332763672,105.94999694824219,48.900001525878906,121.63999938964844,21.512666702270508
2018-07-18,47.599998474121094,138.1644287109375,105.12000274658203,48.63999938964844,121.95999908447266,21.59000015258789
2018-07-19,47.970001220703125,142.67686462402344,104.4000015258789,48.439998626708984,117.41000366210938,21.34866714477539
2018-07-20,47.86000061035156,139.91395568847656,106.2699966430664,48.52000045776367,116.4000015258789,20.905332565307617
2018-07-23,47.90250015258789,139.29254150390625,107.97000122070312,48.66999816894531,116.80999755859375,20.213333129882812
2018-07-24,48.25,139.94264221191406,107.66000366210938,48.66999816894531,117.37999725341797,19.82866668701172
2018-07-25,48.70500183105469,140.17208862304688,110.83000183105469,48.95000076293945,119.2699966430664,20.582666397094727
2018-07-26,48.5525016784668,140.2581329345703,109.62000274658203,48.869998931884766,119.69999694824219,20.44333267211914
2018-07-27,47.744998931884766,138.7667236328125,107.68000030517578,48.630001068115234,119.05000305175781,19.812000274658203
2018-07-30,47.477500915527344,139.09178161621094,105.37000274658203,47.72999954223633,116.7699966430664,19.344667434692383
2018-07-31,47.5724983215332,138.55641174316406,106.08000183105469,47.68000030517578,116.04000091552734,19.875999450683594
2018-08-01,50.375,137.18930053710938,106.27999877929688,47.349998474121094,115.94999694824219,20.055999755859375
2018-08-02,51.84749984741211,136.67303466796875,107.56999969482422,47.900001525878906,115.56999969482422,23.30266761779785
2018-08-03,51.997501373291016,141.20458984375,108.04000091552734,48.470001220703125,115.70999908447266,23.211332321166992
2018-08-06,52.26750183105469,139.6080322265625,108.12999725341797,48.66999816894531,115.23999786376953,22.799333572387695
2018-08-07,51.77750015258789,140.54493713378906,108.87999725341797,48.47999954223633,115.58999633789062,25.30466651916504
2018-08-08,51.8125,140.43020629882812,109.48999786376953,48.38999938964844,116.0199966430664,24.689332962036133
2018-08-09,52.220001220703125,138.4034423828125,109.66999816894531,48.540000915527344,115.69000244140625,23.496667861938477
2018-08-10,51.88249969482422,138.12619018554688,109.0,48.31999969482422,112.86000061035156,23.69933319091797
2018-08-13,52.217498779296875,136.4340362548828,108.20999908447266,48.0099983215332,114.0999984741211,23.76066780090332
2018-08-14,52.4375,137.05545043945312,109.55999755859375,48.22999954223633,114.16999816894531,23.176000595092773
2018-08-15,52.560001373291016,137.58126831054688,107.66000366210938,47.84000015258789,113.22000122070312,22.57933235168457
2018-08-16,53.33000183105469,138.94837951660156,107.63999938964844,48.099998474121094,116.08000183105469,22.363332748413086
2018-08-17,54.39500045776367,139.63670349121094,107.58000183105469,48.36000061035156,116.9000015258789,20.366666793823242
2018-08-20,53.8650016784668,140.06692504882812,106.87000274658203,48.41999816894531,117.69999694824219,20.562667846679688
2018-08-21,53.7599983215332,139.55067443847656,105.9800033569336,48.40999984741211,117.9800033569336,21.459999084472656
2018-08-22,53.76250076293945,138.85276794433594,107.05999755859375,48.79999923706055,119.08000183105469,21.44266700744629
2018-08-23,53.872501373291016,138.97705078125,107.55999755859375,48.959999084472656,119.29000091552734,21.34000015258789
2018-08-24,54.040000915527344,139.61758422851562,108.4000015258789,49.2599983215332,120.9000015258789,21.521333694458008
2018-08-27,54.48500061035156,140.23899841308594,109.5999984741211,49.33000183105469,122.20999908447266,21.284666061401367
2018-08-28,54.92499923706055,140.14340209960938,110.26000213623047,48.63999938964844,122.02999877929688,20.790666580200195
2018-08-29,55.744998931884766,141.05162048339844,112.0199966430664,48.88999938964844,122.05000305175781,20.333999633789062
2018-08-30,56.25749969482422,139.51242065429688,111.94999694824219,48.380001068115234,121.2300033569336,20.209999084472656
2018-08-31,56.907501220703125,140.03823852539062,112.33000183105469,48.58000183105469,119.73999786376953,20.110666275024414
2018-09-04,57.09000015258789,139.27342224121094,111.70999908447266,48.58000183105469,118.37999725341797,19.26333236694336
2018-09-05,56.717498779296875,140.2103271484375,108.48999786376953,48.040000915527344,115.41000366210938,18.715999603271484
2018-09-06,55.775001525878906,139.9521942138672,108.73999786376953,47.709999084472656,115.33000183105469,18.729999542236328
2018-09-07,55.32500076293945,139.0535430908203,108.20999908447266,47.810001373291016,116.5199966430664,17.549333572387695
2018-09-10,54.58250045776367,139.24473571777344,109.37999725341797,48.86000061035156,118.26000213623047,19.03333282470703
2018-09-11,55.962501525878906,140.0478057861328,111.23999786376953,48.91999816894531,119.29000091552734,18.62933349609375
2018-09-12,55.26750183105469,140.12428283691406,111.70999908447266,49.34000015258789,121.05000305175781,19.369333267211914
2018-09-13,56.602500915527344,142.3996124267578,112.91000366210938,48.959999084472656,121.16999816894531,19.297332763671875
2018-09-14,55.959999084472656,141.806884765625,113.37000274658203,49.25,121.4000015258789,19.68000030517578
2018-09-17,54.470001220703125,141.4340362548828,112.13999938964844,49.18000030517578,119.79000091552734,19.6560001373291
2018-09-18,54.560001373291016,142.02676391601562,113.20999908447266,49.029998779296875,120.27999877929688,18.997333526611328
2018-09-19,54.592498779296875,142.50477600097656,111.69999694824219,49.43000030517578,119.48999786376953,19.934667587280273
2018-09-20,55.00749969482422,144.50286865234375,113.56999969482422,50.43000030517578,120.12999725341797,19.8886661529541
2018-09-21,54.415000915527344,144.69407653808594,114.26000213623047,51.099998474121094,121.63999938964844,19.940000534057617
2018-09-24,55.1974983215332,143.43212890625,114.66999816894531,51.2400016784668,122.04000091552734,19.978666305541992
2018-09-25,55.54750061035156,142.3613739013672,114.44999694824219,51.720001220703125,126.61000061035156,20.06599998474121
2018-09-26,55.10499954223633,144.94264221191406,113.9800033569336,51.630001068115234,126.16999816894531,20.6386661529541
